is_extra,ser_num,borough,sex,race,age_bucket,was_frisked,contraband_found,gun_found,weapon_found,arrest_made,summons_issued,physical_force_used,reason_for_stop_2,was_frisked,reason_for_frisk
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspect acting as a lookout,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspicious bulge,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Suspicious bulge,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Wearing clothes commonly used in a crime,do_not_include,do_not_include
